Episode,Time,Reward,World,Stage,X Position,Y Position,Life,Score,Status,Reached Flag
165,3.8840854167938232,236.0,1,1,40,79,1,0,small,False
166,10.88951826095581,558.0,1,1,40,79,1,300,small,False
167,3.214604139328003,233.0,1,1,40,79,1,0,small,False
168,18.469273805618286,624.0,1,1,40,79,1,100,small,False
169,3.206935167312622,239.0,1,1,40,79,1,0,small,False
170,4.758673429489136,238.0,1,1,40,79,1,0,small,False
171,86.57289099693298,288.0,1,1,528,98,2,100,small,False
172,3.1837613582611084,245.0,1,1,40,79,1,0,small,False
173,2.8883094787597656,250.0,1,1,40,79,1,0,small,False
174,3.5712730884552,228.0,1,1,40,79,1,0,small,False
175,3.409146785736084,247.0,1,1,40,79,1,0,small,False
176,2.898057699203491,247.0,1,1,40,79,1,200,small,False
177,78.69411826133728,891.0,1,1,40,79,1,500,small,False
178,14.891676902770996,572.0,1,1,40,79,1,0,small,False
179,17.235169410705566,774.0,1,1,40,79,1,100,small,False
180,14.943010568618774,796.0,1,1,40,79,1,200,small,False
181,8.381344079971313,607.0,1,1,40,79,1,0,small,False
182,2.9802145957946777,252.0,1,1,40,79,1,0,small,False
183,4.1689300537109375,231.0,1,1,40,79,1,0,small,False
184,59.286378383636475,616.0,1,1,40,79,1,200,small,False
185,6.885097026824951,638.0,1,1,40,79,1,100,small,False
186,19.21242594718933,539.0,1,1,40,79,1,100,small,False
187,4.411010980606079,234.0,1,1,40,79,1,0,small,False
188,3.48858380317688,246.0,1,1,40,79,1,0,small,False
189,12.506527662277222,580.0,1,1,40,79,1,100,small,False
190,3.5434587001800537,235.0,1,1,40,79,1,0,small,False
191,3.630901336669922,237.0,1,1,40,79,1,0,small,False
192,3.806919813156128,246.0,1,1,40,79,1,0,small,False
193,11.403786897659302,581.0,1,1,40,79,1,0,small,False
194,21.473471879959106,726.0,1,1,40,79,1,200,small,False
195,8.14525842666626,623.0,1,1,40,79,1,100,small,False
196,4.274313926696777,229.0,1,1,40,79,1,0,small,False
197,16.529265880584717,545.0,1,1,40,79,1,100,small,False
198,10.483550071716309,559.0,1,1,40,79,1,100,small,False
199,3.778749942779541,247.0,1,1,40,79,1,0,small,False
200,9.546814918518066,599.0,1,1,40,79,1,0,small,False
201,10.025876760482788,588.0,1,1,40,79,1,100,small,False
202,9.917394876480103,623.0,1,1,40,79,1,100,small,False
203,3.1502115726470947,246.0,1,1,40,79,1,0,small,False
204,3.437682867050171,239.0,1,1,40,79,1,0,small,False
205,18.715885162353516,1115.0,1,1,40,79,1,200,small,False
206,2.800043821334839,252.0,1,1,40,79,1,200,small,False
207,3.3536670207977295,239.0,1,1,40,79,1,0,small,False
208,75.96110701560974,895.0,1,1,40,79,1,200,small,False
209,3.1803903579711914,241.0,1,1,40,79,1,0,small,False
210,2.7178568840026855,248.0,1,1,40,79,1,0,small,False
211,2.8035409450531006,241.0,1,1,40,79,1,0,small,False
