Episode,Time,Reward,World,Stage,X Position,Y Position,Life,Score,Status,Reached Flag
2228,1.2390787601470947,957.6000000000013,1,1,40,79,1,100,small,False
2229,1.487952470779419,737.6000000000022,1,1,40,84,1,100,small,False
2230,5.051304817199707,3751.599999999978,1,2,40,189,1,18800,small,False
2231,1.3676118850708008,947.4000000000018,1,1,40,79,1,200,small,False
2232,7.0246498584747314,3646.5999999999644,1,2,40,184,1,18450,small,False
2233,5.4773900508880615,3736.9999999999773,1,2,39,184,1,21200,small,False
2234,1.8864355087280273,620.4000000000027,1,1,40,79,1,100,small,False
2235,1.22050142288208,956.4000000000017,1,1,40,79,1,200,small,False
2236,1.2123515605926514,960.4000000000017,1,1,40,79,1,0,small,False
2237,5.722536325454712,4128.999999999978,1,2,40,199,1,19250,small,False
2238,5.689013242721558,3987.199999999975,1,2,40,189,1,22900,small,False
2239,0.9140458106994629,647.2000000000008,1,1,40,79,1,100,small,False
2240,17.60522222518921,1285.9999999998759,1,1,2226,79,2,100,small,False
2241,2.019071578979492,1823.7999999999943,1,1,1320,93,1,900,small,False
2242,6.127374887466431,3774.999999999971,1,2,40,189,1,19850,small,False
2243,1.2968759536743164,993.4000000000017,1,1,40,79,1,400,small,False
2244,6.5086493492126465,3741.7999999999665,1,2,40,199,1,17800,small,False
2245,17.39743399620056,1653.9999999998736,1,1,2594,79,2,1100,small,False
2246,6.275148153305054,3960.399999999969,1,2,40,195,1,20450,small,False
2247,17.632211685180664,1205.9999999998736,1,1,2146,95,2,500,small,False
2248,1.17948317527771,951.6000000000014,1,1,40,79,1,0,small,False
2249,5.42301082611084,3971.7999999999756,1,2,40,184,1,18650,small,False
2250,5.078115701675415,3282.399999999981,1,2,40,184,1,21400,small,False
2251,5.573434352874756,4126.5999999999785,1,2,40,189,1,19050,small,False
2252,7.431135416030884,4040.3999999999596,1,2,40,199,1,17500,small,False
2253,8.497391939163208,3498.999999999952,1,2,40,189,1,16250,small,False
2254,5.672359943389893,3709.199999999976,1,2,40,199,1,22000,small,False
2255,1.2415368556976318,993.4000000000017,1,1,40,79,1,300,small,False
2256,5.216531991958618,3710.999999999977,1,2,40,195,1,18700,small,False
2257,17.46440315246582,1285.9999999998804,1,1,2226,79,2,900,small,False
2258,1.5849955081939697,1324.7999999999981,1,1,1320,93,1,100,small,False
2259,0.3540024757385254,179.7999999999999,1,1,40,79,1,0,small,False
2260,5.351545572280884,3667.5999999999767,1,2,40,184,1,20650,small,False
2261,5.332748174667358,3691.799999999977,1,2,40,189,1,19200,small,False
2262,1.8677289485931396,1497.3999999999971,1,1,1320,84,1,600,small,False
2263,12.31670618057251,3318.3999999999214,1,2,40,184,1,13250,small,False
2264,6.035616636276245,4444.999999999992,1,2,40,199,1,19100,small,False
2265,2.0464460849761963,1825.7999999999945,1,1,1320,84,1,500,small,False
2266,1.2670977115631104,948.8000000000017,1,1,40,93,1,100,small,False
2267,0.8416142463684082,649.4000000000009,1,1,40,79,1,100,small,False
2268,1.8870978355407715,1600.5999999999956,1,1,1320,79,1,400,small,False
2269,5.0975518226623535,3768.9999999999777,1,2,40,195,1,18550,small,False
2270,5.227504730224609,3730.9999999999773,1,2,40,199,1,18550,small,False
2271,1.9608383178710938,1770.999999999995,1,1,1320,79,1,800,small,False
2272,0.7888450622558594,596.8000000000009,1,1,40,79,1,0,small,False
2273,5.0860114097595215,3766.199999999978,1,2,40,195,1,18850,small,False
2274,5.842739820480347,4344.9999999999845,1,2,40,195,1,19450,small,False
2275,4.9178454875946045,3297.3999999999796,1,2,40,189,1,18750,small,False
2276,2.0993874073028564,1829.5999999999945,1,1,1320,84,1,400,small,False
2277,1.326894998550415,1087.2000000000007,1,1,40,84,1,100,small,False
2278,1.8510801792144775,1605.5999999999958,1,1,1320,79,1,700,small,False
2279,5.824485540390015,4137.399999999978,1,2,40,195,1,22500,small,False
2280,6.227960109710693,4386.1999999999925,1,2,40,184,1,19150,small,False
2281,1.281567096710205,955.0000000000018,1,1,39,79,1,200,small,False
2282,0.7920527458190918,596.8000000000009,1,1,40,84,1,0,small,False
2283,9.063234806060791,3831.5999999999494,1,2,40,195,1,22200,small,False
2284,5.06693172454834,3718.599999999978,1,2,40,195,1,19150,small,False
2285,1.7250378131866455,1469.199999999997,1,1,1320,93,1,500,small,False
2286,1.4098403453826904,1271.199999999999,1,1,1320,79,1,100,small,False
2287,5.247987985610962,3728.999999999977,1,2,40,199,1,18600,small,False
2288,17.571750164031982,2005.9999999998736,1,1,2946,143,2,200,small,False
2289,18.612807035446167,3159.9999999998736,1,2,978,143,2,19450,small,False
2290,1.7260229587554932,1490.7999999999968,1,1,1320,84,1,200,small,False
2291,0.8319733142852783,649.4000000000009,1,1,40,79,1,100,small,False
2292,1.2998123168945312,982.8000000000017,1,1,40,84,1,200,small,False
2293,1.8618278503417969,1609.999999999996,1,1,1320,79,1,800,small,False
2294,5.146090984344482,3781.599999999978,1,2,40,189,1,18850,small,False
2295,5.321774244308472,3749.199999999977,1,2,40,184,1,18750,small,False
2296,5.354856729507446,3673.599999999978,1,2,40,184,1,19150,small,False
2297,1.4409174919128418,1258.599999999999,1,1,1319,79,1,100,small,False
2298,0.7955417633056641,651.4000000000009,1,1,40,79,1,0,small,False
2299,1.6039042472839355,1274.3999999999994,1,1,1320,79,1,400,small,False
2300,18.66167116165161,3159.9999999998736,1,2,978,143,2,19500,small,False
2301,8.44244909286499,3566.399999999979,1,2,40,199,1,16200,small,False
2302,6.285192966461182,3658.799999999971,1,2,40,189,1,22400,small,False
2303,18.66456365585327,3159.9999999998736,1,2,978,143,2,19100,small,False
2304,9.132491827011108,3538.799999999948,1,2,40,199,1,18900,small,False
2305,5.6785783767700195,3727.9999999999754,1,2,40,199,1,18950,small,False
2306,5.235273361206055,3721.9999999999777,1,2,40,184,1,19250,small,False
2307,1.9527065753936768,1578.7999999999956,1,1,1320,93,1,700,small,False
2308,5.410318851470947,4001.5999999999763,1,2,40,195,1,19050,small,False
2309,5.961260080337524,3993.9999999999723,1,2,40,199,1,18700,small,False
2310,1.5516252517700195,1255.7999999999988,1,1,1320,84,1,100,small,False
2311,5.240188360214233,3712.399999999977,1,2,40,195,1,18300,small,False
2312,5.641215801239014,3771.7999999999756,1,2,40,189,1,21800,small,False
2313,5.523711919784546,3919.1999999999757,1,2,40,184,1,19250,small,False
2314,10.806113243103027,3711.799999999933,1,2,40,189,1,15650,small,False
2315,1.9435701370239258,1568.5999999999956,1,1,1320,93,1,500,small,False
2316,1.4343464374542236,1273.599999999999,1,1,1320,79,1,200,small,False
2317,2.1310536861419678,1722.199999999995,1,1,1320,93,1,600,small,False
2318,18.55783772468567,3153.9999999998736,1,2,978,143,2,19500,small,False
2319,12.657690286636353,3113.3999999999173,1,2,40,199,1,11150,small,False
2320,6.260766983032227,3976.1999999999707,1,2,40,199,1,18850,small,False
2321,1.5179638862609863,1247.599999999999,1,1,1320,79,1,300,small,False
2322,0.35698962211608887,180.7999999999999,1,1,40,93,1,0,small,False
2323,5.550891637802124,3750.5999999999776,1,2,40,189,1,22300,small,False
2324,5.6489057540893555,4126.599999999978,1,2,40,195,1,18950,small,False
2325,7.404594421386719,3887.99999999996,1,2,40,195,1,18100,small,False
2326,6.600484132766724,3960.3999999999783,1,2,40,199,1,17900,small,False
2327,1.740082025527954,922.0000000000025,1,1,40,79,1,500,small,False
2328,5.5611772537231445,3971.399999999975,1,2,40,189,1,18950,small,False
2329,5.115684270858765,3687.5999999999785,1,2,40,184,1,19350,small,False
2330,2.677931785583496,2261.3999999999905,1,1,1320,79,1,400,small,False
2331,5.443866968154907,3797.999999999977,1,2,40,199,1,22600,small,False
2332,5.143432140350342,3701.199999999978,1,2,40,189,1,19150,small,False
2333,18.480998992919922,2663.999999999877,1,2,482,79,2,18850,small,False
2334,5.082709550857544,3791.9999999999777,1,2,40,195,1,19150,small,False
2335,0.8362812995910645,596.8000000000009,1,1,40,79,1,200,small,False
2336,18.436519622802734,3806.399999999874,1,2,1576,79,1,19550,small,False
2337,2.195444345474243,1813.1999999999941,1,1,1320,79,1,500,small,False
2338,1.3259291648864746,952.600000000002,1,1,40,89,1,0,small,False
2339,1.2863941192626953,1087.6000000000006,1,1,40,84,1,100,small,False
2340,8.171030282974243,3607.5999999999535,1,2,40,184,1,17450,small,False
2341,2.1120426654815674,1571.1999999999969,1,1,1320,93,1,600,small,False
2342,1.7456433773040771,946.0000000000025,1,1,40,79,1,100,small,False
2343,7.182682275772095,3702.799999999963,1,2,40,199,1,17550,small,False
2344,5.669618368148804,4156.399999999979,1,2,40,199,1,19350,small,False
2345,1.9025447368621826,1633.5999999999954,1,1,1320,84,1,700,small,False
2346,4.9786906242370605,3738.5999999999785,1,2,40,199,1,18800,small,False
2347,2.800154685974121,2261.9999999999914,1,1,1320,79,1,300,small,False
2348,5.129292964935303,3726.5999999999776,1,2,40,199,1,18750,small,False
2349,5.073513984680176,3690.199999999978,1,2,40,184,1,18350,small,False
2350,5.524611949920654,3727.599999999979,1,2,40,189,1,18700,small,False
2351,1.2799224853515625,949.4000000000017,1,1,40,79,1,100,small,False
2352,2.7055153846740723,1728.1999999999914,1,1,1320,79,1,100,small,False
2353,7.3644187450408936,3623.199999999966,1,2,40,199,1,18400,small,False
2354,5.026885509490967,3528.799999999979,1,2,40,199,1,17800,small,False
2355,1.309391736984253,958.2000000000016,1,1,40,79,1,200,small,False
2356,1.319991111755371,949.4000000000017,1,1,40,93,1,100,small,False
2357,1.5480551719665527,969.2000000000021,1,1,40,84,1,100,small,False
2358,3.941470146179199,2452.7999999999797,1,1,1320,93,1,100,small,False
2359,2.803086042404175,2213.1999999999903,1,1,1320,93,1,300,small,False
2360,7.1116087436676025,4063.3999999999637,1,2,40,195,1,17900,small,False
2361,5.5684120655059814,3974.3999999999755,1,2,40,184,1,19100,small,False
2362,6.343321323394775,4440.599999999989,1,2,40,199,1,22400,small,False
2363,17.612946033477783,1461.999999999874,1,1,2402,127,2,200,small,False
2364,5.56586766242981,4156.399999999978,1,2,40,199,1,19150,small,False
2365,5.46695613861084,4009.599999999976,1,2,40,195,1,19400,small,False
2366,7.127674102783203,4890.600000000023,1,2,1576,79,1,19450,small,False
2367,2.5418503284454346,2262.3999999999905,1,1,1320,79,1,900,small,False
2368,1.2298052310943604,948.0000000000015,1,1,39,79,1,100,small,False
2369,9.692605972290039,3536.599999999943,1,2,40,184,1,15850,small,False
2370,18.77629017829895,3153.9999999998736,1,2,978,143,2,19050,small,False
2371,12.430239915847778,4687.799999999975,1,2,1576,84,1,15150,small,False
2372,2.058419704437256,1832.1999999999946,1,1,1320,84,1,500,small,False
2373,5.096662521362305,3720.999999999978,1,2,40,199,1,18850,small,False
2374,1.302652359008789,977.8000000000017,1,1,40,79,1,0,small,False
2375,6.571974754333496,4571.4,1,2,1576,84,1,19750,small,False
2376,0.7209699153900146,527.4000000000007,1,1,40,93,1,0,small,False
2377,0.3352394104003906,207.7999999999999,1,1,40,79,1,200,small,False
2378,6.105148792266846,4407.399999999992,1,2,40,189,1,19500,small,False
2379,6.707493543624878,3672.7999999999656,1,2,40,189,1,17700,small,False
2380,12.424169540405273,3354.999999999923,1,2,40,195,1,18900,small,False
2381,0.3303062915802002,178.7999999999999,1,1,40,79,1,200,small,False
2382,18.78693413734436,3159.9999999998736,1,2,978,143,2,19200,small,False
2383,7.528951644897461,4854.800000000018,1,2,1576,89,1,20550,small,False
2384,5.170219898223877,3738.399999999978,1,2,40,199,1,18450,small,False
2385,18.72701907157898,3159.9999999998736,1,2,978,143,2,20150,small,False
2386,5.81775164604187,3992.1999999999734,1,2,40,195,1,20050,small,False
2387,10.62037181854248,3722.1999999999607,1,2,40,189,1,17250,small,False
2388,1.5968949794769287,1235.399999999999,1,1,1320,89,1,200,small,False
2389,17.72563147544861,1989.9999999998736,1,1,2930,127,2,700,small,False
2390,8.517467260360718,3654.199999999953,1,2,40,199,1,17850,small,False
2391,0.8790397644042969,566.4000000000009,1,1,40,79,1,100,small,False
2392,2.238069534301758,1626.7999999999954,1,1,1320,84,1,400,small,False
2393,18.45686411857605,3159.999999999874,1,2,978,143,2,12000,small,False
2394,0.8277411460876465,564.2000000000008,1,1,40,79,1,0,small,False
2395,5.077174425125122,3756.799999999978,1,2,40,189,1,19250,small,False
2396,1.9401624202728271,1600.5999999999958,1,1,1320,84,1,200,small,False
2397,5.416107654571533,3736.599999999978,1,2,40,199,1,21900,small,False
2398,5.291104793548584,3701.3999999999783,1,2,40,189,1,21700,small,False
2399,1.3210394382476807,983.4000000000016,1,1,40,89,1,100,small,False
2400,17.63084626197815,1285.999999999874,1,1,2226,79,2,500,small,False
2401,17.529778718948364,1989.9999999998736,1,1,2930,127,2,500,small,False
2402,18.333770990371704,2663.9999999998754,1,2,482,79,2,18550,small,False
2403,5.94715142250061,4411.199999999991,1,2,39,189,1,19250,small,False
2404,18.434865713119507,3159.9999999998736,1,2,978,143,2,19750,small,False
2405,2.751471996307373,2220.1999999999907,1,1,1320,93,1,400,small,False
2406,2.6219232082366943,2274.3999999999905,1,1,1320,79,1,400,small,False
2407,2.8207483291625977,2526.5999999999885,1,1,1320,84,1,300,small,False
2408,0.7294583320617676,526.8000000000006,1,1,40,93,1,0,small,False
2409,0.7892575263977051,525.8000000000008,1,1,40,93,1,100,small,False
2410,2.981490135192871,2519.799999999987,1,1,1320,79,1,700,small,False
2411,8.876070261001587,3557.79999999995,1,2,40,199,1,19100,small,False
2412,2.6032602787017822,2235.9999999999905,1,1,1320,93,1,600,small,False
2413,0.6449906826019287,527.8000000000006,1,1,40,79,1,0,small,False
2414,8.731870174407959,4317.599999999986,1,2,40,184,1,18600,small,False
2415,2.790552854537964,1266.7999999999993,1,1,1320,79,1,100,small,False
2416,9.866212129592896,3731.799999999976,1,2,40,199,1,23100,small,False
2417,9.702150583267212,3686.9999999999754,1,2,40,189,1,18450,small,False
2418,8.906071662902832,3768.7999999999784,1,2,40,195,1,18650,small,False
2419,19.0790855884552,1461.9999999998745,1,1,2402,127,2,800,small,False
2420,18.514877796173096,3159.9999999998768,1,2,978,143,2,17450,small,False
2421,18.66322660446167,3153.9999999998736,1,2,978,157,2,19250,small,False
2422,1.9920156002044678,1577.9999999999955,1,1,1320,93,1,300,small,False
2423,2.776808977127075,643.8000000000045,1,1,40,93,1,100,small,False
2424,18.898934364318848,3153.999999999874,1,2,978,143,2,19250,small,False
2425,1.6024203300476074,1265.1999999999994,1,1,1320,79,1,200,small,False
2426,4.561273813247681,3078.5999999999826,1,2,40,199,1,18300,small,False
2427,17.509511470794678,1205.9999999998743,1,1,2146,95,2,0,small,False
2428,5.852808475494385,3976.599999999973,1,2,40,195,1,19500,small,False
2429,7.973416090011597,4319.5999999999685,1,2,40,189,1,18300,small,False
2430,7.704188823699951,4837.200000000038,1,2,1576,84,1,20150,small,False
2431,5.597140550613403,3786.399999999974,1,2,40,199,1,18850,small,False
2432,2.3476510047912598,1809.1999999999944,1,1,1320,79,1,500,small,False
2433,17.753371953964233,1429.999999999874,1,1,2370,95,2,500,small,False
2434,5.272838592529297,3697.999999999978,1,2,40,189,1,19350,small,False
2435,2.605191230773926,2240.7999999999906,1,1,1320,79,1,900,small,False
2436,2.1934938430786133,1815.399999999994,1,1,1320,93,1,500,small,False
2437,5.843960523605347,3681.199999999974,1,2,39,189,1,19300,small,False
2438,18.864071369171143,3159.9999999998754,1,2,978,157,2,17450,small,False
2439,2.6888527870178223,2226.399999999991,1,1,1320,93,1,400,small,False
2440,0.7650368213653564,560.0000000000007,1,1,40,84,1,0,small,False
2441,19.180615186691284,3816.000000000078,1,2,1634,79,2,16850,small,False
2442,1.5728979110717773,1237.7999999999988,1,1,1319,79,1,200,small,False
2443,7.515605449676514,3630.999999999961,1,2,40,199,1,16400,small,False
2444,5.413904666900635,3722.3999999999783,1,2,40,195,1,18550,small,False
2445,1.6100361347198486,1254.9999999999989,1,1,1320,84,1,100,small,False
2446,1.4732284545898438,740.2000000000021,1,1,40,79,1,100,small,False
2447,1.774193525314331,1588.1999999999962,1,1,1320,93,1,100,small,False
2448,4.88860011100769,3333.3999999999796,1,2,40,199,1,18950,small,False
2449,6.1292853355407715,3678.5999999999717,1,2,40,199,1,19200,small,False
2450,5.785516023635864,4144.799999999978,1,2,40,199,1,19150,small,False
2451,6.916371583938599,4656.4000000000115,1,2,1576,93,1,22400,small,False
2452,5.581467628479004,4138.999999999979,1,2,40,199,1,18900,small,False
2453,5.175020694732666,3701.1999999999784,1,2,40,184,1,18950,small,False
2454,14.260237455368042,3542.7999999999556,1,2,40,184,1,19900,small,False
2455,4.584422588348389,2241.59999999999,1,1,1320,89,1,400,small,False
2456,3.3562376499176025,1601.999999999996,1,1,1319,79,1,200,small,False
2457,2.196500539779663,965.2000000000013,1,1,40,89,1,100,small,False
2458,9.57438325881958,3752.599999999977,1,2,40,195,1,18950,small,False
2459,4.732916831970215,2531.799999999989,1,1,1320,79,1,400,small,False
2460,2.646577835083008,1224.3999999999987,1,1,1320,93,1,200,small,False
2461,10.01158356666565,3746.5999999999754,1,2,40,184,1,20250,small,False
2462,2.5033223628997803,1217.1999999999985,1,1,1320,93,1,200,small,False
2463,3.7142744064331055,1825.9999999999943,1,1,1320,79,1,100,small,False
2464,13.992538928985596,3992.399999999957,1,2,40,184,1,16950,small,False
2465,3.2465364933013916,1470.3999999999974,1,1,1320,93,1,100,small,False
2466,9.364588737487793,3810.5999999999776,1,2,40,199,1,19450,small,False
2467,9.02491044998169,3811.999999999978,1,2,40,199,1,18750,small,False
2468,10.315351963043213,4381.799999999986,1,2,40,199,1,19500,small,False
2469,10.14906096458435,4131.399999999979,1,2,40,199,1,19100,small,False
2470,2.9156413078308105,1350.5999999999988,1,1,1320,84,1,200,small,False
2471,9.869333028793335,3691.3999999999755,1,2,40,195,1,18100,small,False
2472,32.77765345573425,3159.9999999998745,1,2,978,143,2,18900,small,False
2473,12.641207218170166,3194.9999999999636,1,2,40,195,1,16950,small,False
2474,3.7950942516326904,1746.199999999995,1,1,1320,93,1,600,small,False
2475,33.53540539741516,3159.9999999998977,1,2,978,143,2,17750,small,False
2476,17.017582416534424,3045.3999999999437,1,2,40,189,1,14550,small,False
2477,3.1740496158599854,1604.999999999996,1,1,1320,84,1,200,small,False
2478,11.627477169036865,4085.599999999968,1,2,40,199,1,17850,small,False
2479,2.0756497383117676,988.0000000000015,1,1,40,79,1,100,small,False
2480,9.469033241271973,3758.999999999977,1,2,40,189,1,19400,small,False
2481,11.459333896636963,3641.3999999999673,1,2,40,195,1,17900,small,False
2482,10.6655592918396,3719.599999999971,1,2,40,195,1,19150,small,False
2483,2.704270362854004,1348.7999999999981,1,1,1320,79,1,100,small,False
2484,2.5686886310577393,1285.199999999999,1,1,1320,79,1,100,small,False
2485,5.270647287368774,1193.2000000000025,1,1,1320,84,1,100,small,False
2486,2.603829860687256,1283.1999999999991,1,1,1320,79,1,100,small,False
2487,9.414347410202026,3712.799999999978,1,2,40,195,1,18850,small,False
2488,9.946449279785156,3792.7999999999756,1,2,40,199,1,18700,small,False
2489,3.275897741317749,1485.7999999999972,1,1,1320,84,1,100,small,False
2490,10.118924856185913,4130.799999999979,1,2,40,199,1,19450,small,False
2491,3.1939804553985596,1639.9999999999961,1,1,1319,79,1,700,small,False
2492,17.333719491958618,4235.5999999999585,1,2,40,199,1,15700,small,False
2493,3.385899782180786,1636.9999999999961,1,1,1319,79,1,400,small,False
2494,10.439913272857666,3741.199999999975,1,2,40,184,1,19000,small,False
2495,20.390223741531372,2967.3999999999323,1,2,40,195,1,14450,small,False
2496,11.585252285003662,3653.999999999965,1,2,40,199,1,17900,small,False
2497,9.404507875442505,3769.999999999977,1,2,40,199,1,19750,small,False
2498,8.91214895248413,3736.3999999999783,1,2,40,199,1,18650,small,False
2499,9.847287893295288,3755.5999999999767,1,2,40,199,1,20950,small,False
2500,1.188319206237793,528.4000000000007,1,1,40,79,1,100,small,False
2501,4.699631690979004,2246.9999999999895,1,1,1320,79,1,700,small,False
2502,9.373450517654419,3732.1999999999784,1,2,40,199,1,19350,small,False
2503,28.32852840423584,3185.3999999998937,1,2,40,199,1,15150,small,False
2504,9.22674822807312,3745.599999999979,1,2,40,199,1,19150,small,False
2505,31.416527032852173,2053.9999999998763,1,1,2994,191,2,500,small,False
2506,9.931952476501465,3757.5999999999754,1,2,40,184,1,18250,small,False
2507,11.831580877304077,3669.1999999999675,1,2,40,189,1,17100,small,False
2508,9.39402174949646,3806.3999999999755,1,2,40,199,1,19750,small,False
2509,10.581805944442749,4424.999999999992,1,2,40,195,1,18950,small,False
2510,1.2820203304290771,524.0000000000006,1,1,40,79,1,0,small,False
2511,3.644242525100708,1766.399999999995,1,1,1320,84,1,700,small,False
2512,2.8320775032043457,1359.3999999999983,1,1,1320,84,1,200,small,False
2513,2.233022689819336,977.2000000000016,1,1,40,79,1,0,small,False
2514,3.540984869003296,1600.7999999999959,1,1,1320,79,1,200,small,False
2515,12.044952630996704,3939.199999999966,1,2,40,195,1,18250,small,False
2516,4.719216585159302,2246.9999999999905,1,1,1320,84,1,500,small,False
2517,10.636048555374146,4445.799999999991,1,2,40,199,1,19350,small,False
2518,9.236700534820557,3772.799999999978,1,2,40,184,1,19450,small,False
2519,13.732261896133423,4030.1999999999575,1,2,40,199,1,16850,small,False
2520,13.168209075927734,3888.599999999965,1,2,40,195,1,17950,small,False
2521,5.092475414276123,2247.9999999999873,1,1,1320,79,1,200,small,False
2522,9.717918157577515,3756.7999999999765,1,2,40,184,1,19250,small,False
2523,1.9412684440612793,987.2000000000013,1,1,40,89,1,100,small,False
2524,9.30222487449646,3770.799999999978,1,2,40,199,1,18600,small,False
2525,9.421619415283203,3739.599999999978,1,2,40,199,1,21900,small,False
2526,3.5800578594207764,1818.1999999999944,1,1,1320,93,1,400,small,False
2527,4.864770174026489,2215.599999999991,1,1,1320,93,1,300,small,False
2528,2.802962303161621,1357.7999999999984,1,1,1320,84,1,100,small,False
2529,11.697203636169434,4371.999999999989,1,2,40,184,1,18900,small,False
2530,4.974279403686523,2211.199999999989,1,1,1320,93,1,900,small,False
2531,1.4316916465759277,560.2000000000007,1,1,40,84,1,0,small,False
2532,4.666920185089111,2242.3999999999905,1,1,1320,79,1,400,small,False
2533,3.7558727264404297,1820.1999999999944,1,1,1320,93,1,500,small,False
2534,5.421502590179443,2231.599999999987,1,1,1320,84,1,100,small,False
2535,26.142187118530273,3235.5999999999035,1,2,39,195,1,10850,small,False
2536,12.193937540054321,3690.199999999982,1,2,40,199,1,18250,small,False
2537,9.843567609786987,3708.7999999999747,1,2,40,184,1,18400,small,False
2538,9.167709827423096,3777.5999999999776,1,2,40,189,1,19250,small,False
2539,3.449655294418335,1789.7999999999947,1,1,1320,84,1,1000,small,False
2540,10.221705198287964,3695.599999999973,1,2,40,195,1,19050,small,False
2541,9.580085515975952,3717.599999999976,1,2,40,199,1,19200,small,False
2542,2.6385273933410645,737.2000000000022,1,1,40,79,1,200,small,False
2543,3.066375494003296,1464.799999999997,1,1,1320,93,1,500,small,False
2544,4.60937762260437,2240.5999999999904,1,1,1320,79,1,500,small,False
2545,4.432417392730713,1825.1999999999937,1,1,1320,79,1,900,small,False
2546,3.518277168273926,1593.3999999999955,1,1,1320,84,1,600,small,False
2547,14.852519750595093,3559.7999999999533,1,2,40,195,1,20950,small,False
2548,23.09612488746643,3329.9999999999163,1,2,40,199,1,13750,small,False
2549,26.474926471710205,1618.2000000000032,1,1,1320,79,1,1600,small,False
2550,31.868603467941284,1285.9999999998745,1,1,2226,79,2,500,small,False
2551,4.172025203704834,1724.7999999999943,1,1,1320,93,1,700,small,False
2552,9.92074704170227,3670.599999999975,1,2,40,184,1,18200,small,False
2553,4.472209692001343,2225.1999999999903,1,1,1320,93,1,200,small,False
2554,9.499098300933838,3803.1999999999775,1,2,40,199,1,19150,small,False
2555,3.6095054149627686,1757.3999999999944,1,1,1320,93,1,500,small,False
2556,3.4720969200134277,1566.999999999996,1,1,1320,93,1,500,small,False
2557,9.239622116088867,3749.3999999999783,1,2,40,189,1,18950,small,False
2558,4.286289930343628,2246.3999999999905,1,1,1320,89,1,600,small,False
2559,5.063063144683838,2520.599999999989,1,1,1320,84,1,400,small,False
2560,4.638525485992432,2227.599999999991,1,1,1320,93,1,500,small,False
2561,12.288400411605835,4652.400000000014,1,2,1576,79,1,19850,small,False
2562,8.005143404006958,3067.3999999999837,1,2,40,195,1,18050,small,False
2563,2.5147836208343506,1244.799999999999,1,1,1320,79,1,0,small,False
2564,7.623481750488281,3027.599999999984,1,2,40,184,1,17950,small,False
2565,2.6070075035095215,1328.9999999999984,1,1,1320,93,1,100,small,False
2566,2.060910940170288,962.4000000000012,1,1,40,89,1,100,small,False
2567,4.670131206512451,2238.59999999999,1,1,1320,79,1,400,small,False
2568,1.2512741088867188,556.8000000000006,1,1,40,84,1,100,small,False
2569,9.424726486206055,3794.7999999999774,1,2,40,195,1,18950,small,False
2570,10.141901969909668,3246.1999999999766,1,2,39,189,1,17600,small,False
2571,10.663288831710815,4358.9999999999845,1,2,40,199,1,21700,small,False
2572,9.542119264602661,4024.199999999976,1,2,40,199,1,19150,small,False
2573,16.04303741455078,5148.400000000068,1,2,1576,79,1,18900,small,False
2574,9.812131404876709,3705.9999999999764,1,2,40,195,1,18950,small,False
2575,3.0948424339294434,1618.1999999999962,1,1,1320,84,1,500,small,False
2576,32.937281131744385,3815.9999999998736,1,2,1634,79,2,10550,small,False
2577,2.6833646297454834,1330.3999999999983,1,1,1320,93,1,100,small,False
2578,11.077233791351318,4521.599999999992,1,2,1576,79,1,19100,small,False
2579,11.767261505126953,4401.599999999987,1,2,40,195,1,18350,small,False
2580,9.66903018951416,3668.599999999976,1,2,40,184,1,18550,small,False
2581,9.855900287628174,4150.799999999978,1,2,40,199,1,18950,small,False
2582,9.348705530166626,3986.199999999976,1,2,39,189,1,18950,small,False
2583,10.530097723007202,4411.799999999992,1,2,40,189,1,19450,small,False
2584,5.289434194564819,2178.99999999999,1,1,1320,93,1,600,small,False
2585,9.866297245025635,3992.3999999999755,1,2,39,195,1,19150,small,False
2586,22.543664693832397,3334.7999999999183,1,2,40,199,1,18350,small,False
2587,10.462303638458252,3963.799999999973,1,2,40,189,1,18400,small,False
2588,9.50822901725769,3771.599999999977,1,2,40,199,1,19850,small,False
2589,9.678787231445312,3787.5999999999754,1,2,40,199,1,18400,small,False
2590,9.664031267166138,4125.399999999979,1,2,40,189,1,20850,small,False
2591,29.500129222869873,3136.199999999889,1,2,40,199,1,11150,small,False
2592,12.068758487701416,3729.1999999999657,1,2,40,199,1,18100,small,False
2593,5.79470682144165,2183.9999999999877,1,1,1320,93,1,400,small,False
2594,2.987448215484619,730.0000000000025,1,1,40,79,1,100,small,False
2595,10.950729608535767,4408.1999999999925,1,2,39,189,1,19650,small,False
2596,10.26979374885559,4153.399999999977,1,2,40,199,1,19600,small,False
2597,3.3146471977233887,1580.1999999999962,1,1,1320,79,1,600,small,False
2598,5.374326467514038,2250.9999999999914,1,1,1320,79,1,200,small,False
2599,11.217060565948486,4434.3999999999905,1,2,40,199,1,19800,small,False
2600,9.513490200042725,3715.3999999999783,1,2,40,195,1,22100,small,False
2601,13.954829454421997,3676.399999999957,1,2,40,199,1,17400,small,False
2602,9.569986343383789,3968.7999999999765,1,2,40,184,1,19550,small,False
2603,0.5660035610198975,180.7999999999999,1,1,40,79,1,0,small,False
2604,20.532121419906616,4125.9999999999845,1,2,40,189,1,14950,small,False
2605,5.009214878082275,2502.399999999989,1,1,1320,93,1,800,small,False
2606,10.66732406616211,3742.5999999999794,1,2,40,199,1,18300,small,False
2607,9.406127691268921,3782.9999999999754,1,2,40,195,1,19100,small,False
