Episode,Time,Reward,World,Stage,X Position,Y Position,Life,Score,Status,Reached Flag
361,0,0.7634520530700684,226.29999999999998,1,1,40,79,1,0,small,False
362,0,0.8358006477355957,226.29999999999998,1,1,40,79,1,0,small,False
363,0,0.7639129161834717,226.29999999999998,1,1,40,79,1,0,small,False
364,0,0.6389939785003662,226.29999999999998,1,1,40,79,1,0,small,False
365,0,0.6680397987365723,226.29999999999998,1,1,40,79,1,0,small,False
366,0,0.6634469032287598,226.29999999999998,1,1,40,79,1,0,small,False
367,0,0.6435747146606445,226.29999999999998,1,1,40,79,1,0,small,False
368,0,0.6907658576965332,226.29999999999998,1,1,40,79,1,0,small,False
369,0,0.6108763217926025,226.29999999999998,1,1,40,79,1,0,small,False
370,0,0.6330139636993408,226.29999999999998,1,1,40,79,1,0,small,False
371,0,0.6079895496368408,226.29999999999998,1,1,40,79,1,0,small,False
372,0,0.6165587902069092,226.29999999999998,1,1,40,79,1,0,small,False
373,0,0.6780576705932617,226.29999999999998,1,1,40,79,1,0,small,False
374,0,0.744840145111084,226.29999999999998,1,1,40,79,1,0,small,False
375,0,0.6423087120056152,226.29999999999998,1,1,40,79,1,0,small,False
376,0,0.7648344039916992,226.29999999999998,1,1,40,79,1,0,small,False
377,0,0.6590540409088135,226.29999999999998,1,1,40,79,1,0,small,False
378,0,0.7240211963653564,226.29999999999998,1,1,40,79,1,0,small,False
379,0,0.6723501682281494,226.29999999999998,1,1,40,79,1,0,small,False
380,0,0.6107418537139893,226.29999999999998,1,1,40,79,1,0,small,False
381,0,0.699113130569458,226.29999999999998,1,1,40,79,1,0,small,False
382,0,0.7279684543609619,226.29999999999998,1,1,40,79,1,0,small,False
383,0,0.6285176277160645,226.29999999999998,1,1,40,79,1,0,small,False
384,0,0.7128655910491943,226.29999999999998,1,1,40,79,1,0,small,False
385,0,0.7008864879608154,226.29999999999998,1,1,40,79,1,0,small,False
386,0,0.6922464370727539,226.29999999999998,1,1,40,79,1,0,small,False
387,0,0.7107203006744385,226.29999999999998,1,1,40,79,1,0,small,False
388,0,0.7645053863525391,226.29999999999998,1,1,40,79,1,0,small,False
389,0,0.6261160373687744,226.29999999999998,1,1,40,79,1,0,small,False
390,0,0.6137301921844482,226.29999999999998,1,1,40,79,1,0,small,False
391,0,0.6260106563568115,226.29999999999998,1,1,40,79,1,0,small,False
392,0,0.6036159992218018,226.29999999999998,1,1,40,79,1,0,small,False
393,0,0.6147301197052002,226.29999999999998,1,1,40,79,1,0,small,False
394,0,0.6346874237060547,226.29999999999998,1,1,40,79,1,0,small,False
395,0,0.6078448295593262,226.29999999999998,1,1,40,79,1,0,small,False
396,0,0.6094284057617188,226.29999999999998,1,1,40,79,1,0,small,False
397,0,0.5990033149719238,226.29999999999998,1,1,40,79,1,0,small,False
398,0,0.6037089824676514,226.29999999999998,1,1,40,79,1,0,small,False
399,0,0.6058001518249512,226.29999999999998,1,1,40,79,1,0,small,False
400,0,0.6227405071258545,226.29999999999998,1,1,40,79,1,0,small,False
401,0,0.6113953590393066,226.29999999999998,1,1,40,79,1,0,small,False
402,0,0.6096997261047363,226.29999999999998,1,1,40,79,1,0,small,False
403,0,0.6216883659362793,226.29999999999998,1,1,40,79,1,0,small,False
404,0,0.6337141990661621,226.29999999999998,1,1,40,79,1,0,small,False
405,0,0.6177315711975098,226.29999999999998,1,1,40,79,1,0,small,False
406,0,0.6270022392272949,226.29999999999998,1,1,40,79,1,0,small,False
407,0,0.6565268039703369,226.29999999999998,1,1,40,79,1,0,small,False
408,0,0.661001443862915,226.29999999999998,1,1,40,79,1,0,small,False
409,0,0.6157932281494141,226.29999999999998,1,1,40,79,1,0,small,False
410,0,0.6217036247253418,226.29999999999998,1,1,40,79,1,0,small,False
411,0,0.6270031929016113,226.29999999999998,1,1,40,79,1,0,small,False
412,0,0.6234161853790283,226.29999999999998,1,1,40,79,1,0,small,False
413,0,0.6156842708587646,226.29999999999998,1,1,40,79,1,0,small,False
414,0,0.6148533821105957,226.29999999999998,1,1,40,79,1,0,small,False
415,0,0.6273715496063232,226.29999999999998,1,1,40,79,1,0,small,False
416,0,0.6118054389953613,226.29999999999998,1,1,40,79,1,0,small,False
417,0,0.6229724884033203,226.29999999999998,1,1,40,79,1,0,small,False
418,0,0.6058821678161621,226.29999999999998,1,1,40,79,1,0,small,False
419,0,0.5944199562072754,226.29999999999998,1,1,40,79,1,0,small,False
420,0,0.6202223300933838,226.29999999999998,1,1,40,79,1,0,small,False
421,0,0.6050534248352051,226.29999999999998,1,1,40,79,1,0,small,False
422,0,0.5953946113586426,226.29999999999998,1,1,40,79,1,0,small,False
423,0,0.5877828598022461,226.29999999999998,1,1,40,79,1,0,small,False
424,0,0.5910017490386963,226.29999999999998,1,1,40,79,1,0,small,False
425,0,0.5978095531463623,226.29999999999998,1,1,40,79,1,0,small,False
426,0,0.6137409210205078,226.29999999999998,1,1,40,79,1,0,small,False
427,0,0.599790096282959,226.29999999999998,1,1,40,79,1,0,small,False
428,0,0.6048150062561035,226.29999999999998,1,1,40,79,1,0,small,False
429,0,0.6027565002441406,226.29999999999998,1,1,40,79,1,0,small,False
430,0,0.5974371433258057,226.29999999999998,1,1,40,79,1,0,small,False
431,0,0.6247076988220215,226.29999999999998,1,1,40,79,1,0,small,False
432,0,0.7957937717437744,226.29999999999998,1,1,40,79,1,0,small,False
433,0,0.691669225692749,226.29999999999998,1,1,40,79,1,0,small,False
434,0,0.5987765789031982,226.29999999999998,1,1,40,79,1,0,small,False
435,0,0.6080224514007568,226.29999999999998,1,1,40,79,1,0,small,False
436,0,0.5967597961425781,226.29999999999998,1,1,40,79,1,0,small,False
437,0,0.6040012836456299,226.29999999999998,1,1,40,79,1,0,small,False
438,0,0.6038193702697754,226.29999999999998,1,1,40,79,1,0,small,False
439,0,0.5960023403167725,226.29999999999998,1,1,40,79,1,0,small,False
440,0,0.5967123508453369,226.29999999999998,1,1,40,79,1,0,small,False
441,0,0.5978689193725586,226.29999999999998,1,1,40,79,1,0,small,False
442,0,0.5985479354858398,226.29999999999998,1,1,40,79,1,0,small,False
443,0,0.6001970767974854,226.29999999999998,1,1,40,79,1,0,small,False
444,0,0.6050283908843994,226.29999999999998,1,1,40,79,1,0,small,False
445,0,0.6003990173339844,226.29999999999998,1,1,40,79,1,0,small,False
446,0,0.5999982357025146,226.29999999999998,1,1,40,79,1,0,small,False
447,0,0.5880446434020996,226.29999999999998,1,1,40,79,1,0,small,False
448,0,0.6040000915527344,226.29999999999998,1,1,40,79,1,0,small,False
449,0,0.58888840675354,226.29999999999998,1,1,40,79,1,0,small,False
450,0,0.5871014595031738,226.29999999999998,1,1,40,79,1,0,small,False
451,0,0.6010482311248779,226.29999999999998,1,1,40,79,1,0,small,False
452,0,0.6058423519134521,226.29999999999998,1,1,40,79,1,0,small,False
453,0,0.5849194526672363,226.29999999999998,1,1,40,79,1,0,small,False
454,0,0.5949916839599609,226.29999999999998,1,1,40,79,1,0,small,False
455,0,0.6083073616027832,226.29999999999998,1,1,40,79,1,0,small,False
456,0,0.6018259525299072,226.29999999999998,1,1,40,79,1,0,small,False
457,0,0.5970005989074707,226.29999999999998,1,1,40,79,1,0,small,False
458,0,0.596592903137207,226.29999999999998,1,1,40,79,1,0,small,False
459,0,0.5961430072784424,226.29999999999998,1,1,40,79,1,0,small,False
460,0,0.5998227596282959,226.29999999999998,1,1,40,79,1,0,small,False
461,0,0.6037712097167969,226.29999999999998,1,1,40,79,1,0,small,False
462,0,0.6100013256072998,226.29999999999998,1,1,40,79,1,0,small,False
463,0,0.5937290191650391,226.29999999999998,1,1,40,79,1,0,small,False
464,0,0.7314777374267578,226.29999999999998,1,1,40,79,1,0,small,False
465,0,0.612729549407959,226.29999999999998,1,1,40,79,1,0,small,False
466,0,0.6145458221435547,226.29999999999998,1,1,40,79,1,0,small,False
467,0,0.6089472770690918,226.29999999999998,1,1,40,79,1,0,small,False
468,0,0.5960884094238281,226.29999999999998,1,1,40,79,1,0,small,False
469,0,0.618065595626831,226.29999999999998,1,1,40,79,1,0,small,False
470,0,0.6150438785552979,226.29999999999998,1,1,40,79,1,0,small,False
471,0,0.5929584503173828,226.29999999999998,1,1,40,79,1,0,small,False
472,0,0.7074246406555176,226.29999999999998,1,1,40,79,1,0,small,False
473,0,0.6967253684997559,226.29999999999998,1,1,40,79,1,0,small,False
474,0,0.6447100639343262,226.29999999999998,1,1,40,79,1,0,small,False
475,0,0.6251723766326904,226.29999999999998,1,1,40,79,1,0,small,False
476,0,0.6096975803375244,226.29999999999998,1,1,40,79,1,0,small,False
477,0,0.6457138061523438,226.29999999999998,1,1,40,79,1,0,small,False
478,0,0.6307046413421631,226.29999999999998,1,1,40,79,1,0,small,False
479,0,0.6047945022583008,226.29999999999998,1,1,40,79,1,0,small,False
480,0,0.6325221061706543,226.29999999999998,1,1,40,79,1,0,small,False
481,0,0.6227061748504639,226.29999999999998,1,1,40,79,1,0,small,False
482,0,0.6067018508911133,226.29999999999998,1,1,40,79,1,0,small,False
483,0,0.6219711303710938,226.29999999999998,1,1,40,79,1,0,small,False
484,0,0.6109085083007812,226.29999999999998,1,1,40,79,1,0,small,False
485,0,0.6076979637145996,226.29999999999998,1,1,40,79,1,0,small,False
486,0,0.6010801792144775,226.29999999999998,1,1,40,79,1,0,small,False
487,0,0.6100559234619141,226.29999999999998,1,1,40,79,1,0,small,False
488,0,0.6049857139587402,226.29999999999998,1,1,40,79,1,0,small,False
489,0,0.6119942665100098,226.29999999999998,1,1,40,79,1,0,small,False
490,0,0.6126320362091064,226.29999999999998,1,1,40,79,1,0,small,False
491,0,0.6221237182617188,226.29999999999998,1,1,40,79,1,0,small,False
492,0,0.6380267143249512,226.29999999999998,1,1,40,79,1,0,small,False
493,0,0.6121687889099121,226.29999999999998,1,1,40,79,1,0,small,False
494,0,0.6018209457397461,226.29999999999998,1,1,40,79,1,0,small,False
495,0,0.6251354217529297,226.29999999999998,1,1,40,79,1,0,small,False
496,0,0.61698317527771,226.29999999999998,1,1,40,79,1,0,small,False
497,0,0.6180145740509033,226.29999999999998,1,1,40,79,1,0,small,False
498,0,0.6290130615234375,226.29999999999998,1,1,40,79,1,0,small,False
499,0,0.6285054683685303,226.29999999999998,1,1,40,79,1,0,small,False
500,0,0.638068437576294,226.29999999999998,1,1,40,79,1,0,small,False
501,0,0.6223940849304199,226.29999999999998,1,1,40,79,1,0,small,False
502,0,0.6309294700622559,226.29999999999998,1,1,40,79,1,0,small,False
503,0,0.6081154346466064,226.29999999999998,1,1,40,79,1,0,small,False
504,0,0.6049950122833252,226.29999999999998,1,1,40,79,1,0,small,False
505,0,0.6180884838104248,226.29999999999998,1,1,40,79,1,0,small,False
506,0,0.6166024208068848,226.29999999999998,1,1,40,79,1,0,small,False
507,0,0.7928311824798584,226.29999999999998,1,1,40,79,1,0,small,False
508,0,0.8119761943817139,226.29999999999998,1,1,40,79,1,0,small,False
509,0,0.7893004417419434,226.29999999999998,1,1,40,79,1,0,small,False
510,0,0.8420488834381104,226.29999999999998,1,1,40,79,1,0,small,False
511,0,0.6649129390716553,226.29999999999998,1,1,40,79,1,0,small,False
512,0,0.6829338073730469,226.29999999999998,1,1,40,79,1,0,small,False
513,0,0.6330397129058838,226.29999999999998,1,1,40,79,1,0,small,False
514,0,0.682903528213501,226.29999999999998,1,1,40,79,1,0,small,False
515,0,0.6488234996795654,226.29999999999998,1,1,40,79,1,0,small,False
516,0,0.6479885578155518,226.29999999999998,1,1,40,79,1,0,small,False
517,0,0.5969538688659668,226.29999999999998,1,1,40,79,1,0,small,False
518,0,0.7071468830108643,226.29999999999998,1,1,40,79,1,0,small,False
519,0,0.6828122138977051,226.29999999999998,1,1,40,79,1,0,small,False
520,0,0.6219687461853027,226.29999999999998,1,1,40,79,1,0,small,False
521,0,0.6170711517333984,226.29999999999998,1,1,40,79,1,0,small,False
522,0,0.5940399169921875,226.29999999999998,1,1,40,79,1,0,small,False
523,0,0.596219539642334,226.29999999999998,1,1,40,79,1,0,small,False
524,0,0.5979692935943604,226.29999999999998,1,1,40,79,1,0,small,False
525,0,0.6080543994903564,226.29999999999998,1,1,40,79,1,0,small,False
526,0,0.7728593349456787,226.29999999999998,1,1,40,79,1,0,small,False
527,0,0.7957470417022705,226.29999999999998,1,1,40,79,1,0,small,False
528,0,0.7860479354858398,226.29999999999998,1,1,40,79,1,0,small,False
529,0,0.7017631530761719,226.29999999999998,1,1,40,79,1,0,small,False
530,0,0.8005690574645996,226.29999999999998,1,1,40,79,1,0,small,False
531,0,0.6680643558502197,226.29999999999998,1,1,40,79,1,0,small,False
532,0,0.7249436378479004,226.29999999999998,1,1,40,79,1,0,small,False
533,0,0.5986487865447998,226.29999999999998,1,1,40,79,1,0,small,False
534,0,0.7726707458496094,226.29999999999998,1,1,40,79,1,0,small,False
535,0,0.6630105972290039,226.29999999999998,1,1,40,79,1,0,small,False
536,0,0.6349146366119385,226.29999999999998,1,1,40,79,1,0,small,False
537,0,0.6071159839630127,226.29999999999998,1,1,40,79,1,0,small,False
538,0,0.5931441783905029,226.29999999999998,1,1,40,79,1,0,small,False
539,0,0.5969746112823486,226.29999999999998,1,1,40,79,1,0,small,False
540,0,0.6667797565460205,226.29999999999998,1,1,40,79,1,0,small,False
541,0,0.653007984161377,226.29999999999998,1,1,40,79,1,0,small,False
542,0,0.6449940204620361,226.29999999999998,1,1,40,79,1,0,small,False
543,0,0.7900559902191162,226.29999999999998,1,1,40,79,1,0,small,False
544,0,0.7404108047485352,226.29999999999998,1,1,40,79,1,0,small,False
545,0,0.7488574981689453,226.29999999999998,1,1,40,79,1,0,small,False
546,0,0.662329912185669,226.29999999999998,1,1,40,79,1,0,small,False
547,0,0.7629292011260986,226.29999999999998,1,1,40,79,1,0,small,False
548,0,0.714846134185791,226.29999999999998,1,1,40,79,1,0,small,False
549,0,0.7709505558013916,226.29999999999998,1,1,40,79,1,0,small,False
550,0,0.7288291454315186,226.29999999999998,1,1,40,79,1,0,small,False
551,0,0.7449779510498047,226.29999999999998,1,1,40,79,1,0,small,False
552,0,0.7837581634521484,226.29999999999998,1,1,40,79,1,0,small,False
553,0,0.7713210582733154,226.29999999999998,1,1,40,79,1,0,small,False
554,0,0.6451151371002197,226.29999999999998,1,1,40,79,1,0,small,False
555,0,0.6725640296936035,226.29999999999998,1,1,40,79,1,0,small,False
556,0,0.648320198059082,226.29999999999998,1,1,40,79,1,0,small,False
557,0,0.6720864772796631,226.29999999999998,1,1,40,79,1,0,small,False
558,0,0.6487720012664795,226.29999999999998,1,1,40,79,1,0,small,False
559,0,0.6590240001678467,226.29999999999998,1,1,40,79,1,0,small,False
560,0,0.6620504856109619,226.29999999999998,1,1,40,79,1,0,small,False
561,0,0.669574499130249,226.29999999999998,1,1,40,79,1,0,small,False
562,0,0.6637485027313232,226.29999999999998,1,1,40,79,1,0,small,False
563,0,0.6551506519317627,226.29999999999998,1,1,40,79,1,0,small,False
564,0,0.6699621677398682,226.29999999999998,1,1,40,79,1,0,small,False
565,0,0.6590003967285156,226.29999999999998,1,1,40,79,1,0,small,False
566,0,0.6470701694488525,226.29999999999998,1,1,40,79,1,0,small,False
567,0,0.6688177585601807,226.29999999999998,1,1,40,79,1,0,small,False
568,0,0.647413969039917,226.29999999999998,1,1,40,79,1,0,small,False
569,0,0.6620373725891113,226.29999999999998,1,1,40,79,1,0,small,False
570,0,0.6727259159088135,226.29999999999998,1,1,40,79,1,0,small,False
571,0,0.6689181327819824,226.29999999999998,1,1,40,79,1,0,small,False
572,0,0.6584563255310059,226.29999999999998,1,1,40,79,1,0,small,False
573,0,0.6609508991241455,226.29999999999998,1,1,40,79,1,0,small,False
574,0,0.6759848594665527,226.29999999999998,1,1,40,79,1,0,small,False
575,0,0.6660161018371582,226.29999999999998,1,1,40,79,1,0,small,False
576,0,0.6616113185882568,226.29999999999998,1,1,40,79,1,0,small,False
577,0,0.741987943649292,226.29999999999998,1,1,40,79,1,0,small,False
578,0,0.7036991119384766,226.29999999999998,1,1,40,79,1,0,small,False
579,0,0.6599714756011963,226.29999999999998,1,1,40,79,1,0,small,False
580,0,0.664243221282959,226.29999999999998,1,1,40,79,1,0,small,False
581,0,0.6749320030212402,226.29999999999998,1,1,40,79,1,0,small,False
582,0,0.6644394397735596,226.29999999999998,1,1,40,79,1,0,small,False
583,0,0.6711525917053223,226.29999999999998,1,1,40,79,1,0,small,False
584,0,0.6443226337432861,226.29999999999998,1,1,40,79,1,0,small,False
585,0,0.6648662090301514,226.29999999999998,1,1,40,79,1,0,small,False
586,0,0.6731886863708496,226.29999999999998,1,1,40,79,1,0,small,False
587,0,0.6210000514984131,226.29999999999998,1,1,40,79,1,0,small,False
588,0,0.6069271564483643,226.29999999999998,1,1,40,79,1,0,small,False
589,0,0.5940015316009521,226.29999999999998,1,1,40,79,1,0,small,False
590,0,0.5909106731414795,226.29999999999998,1,1,40,79,1,0,small,False
591,0,0.5989878177642822,226.29999999999998,1,1,40,79,1,0,small,False
592,0,0.6030864715576172,226.29999999999998,1,1,40,79,1,0,small,False
593,0,0.5950157642364502,226.29999999999998,1,1,40,79,1,0,small,False
594,0,0.5918464660644531,226.29999999999998,1,1,40,79,1,0,small,False
595,0,0.6218092441558838,226.29999999999998,1,1,40,79,1,0,small,False
596,0,0.5990035533905029,226.29999999999998,1,1,40,79,1,0,small,False
597,0,0.5918736457824707,226.29999999999998,1,1,40,79,1,0,small,False
598,0,0.6038253307342529,226.29999999999998,1,1,40,79,1,0,small,False
599,0,0.604229211807251,226.29999999999998,1,1,40,79,1,0,small,False
600,0,0.5987539291381836,226.29999999999998,1,1,40,79,1,0,small,False
601,0,0.5978355407714844,226.29999999999998,1,1,40,79,1,0,small,False
602,0,0.590404748916626,226.29999999999998,1,1,40,79,1,0,small,False
603,0,0.6020040512084961,226.29999999999998,1,1,40,79,1,0,small,False
604,0,0.6021018028259277,226.29999999999998,1,1,40,79,1,0,small,False
605,0,0.6029994487762451,226.29999999999998,1,1,40,79,1,0,small,False
606,0,0.6060154438018799,226.29999999999998,1,1,40,79,1,0,small,False
607,0,0.5927848815917969,226.29999999999998,1,1,40,79,1,0,small,False
608,0,0.6020021438598633,226.29999999999998,1,1,40,79,1,0,small,False
609,0,0.5975987911224365,226.29999999999998,1,1,40,79,1,0,small,False
610,0,0.5930898189544678,226.29999999999998,1,1,40,79,1,0,small,False
611,0,0.5982651710510254,226.29999999999998,1,1,40,79,1,0,small,False
612,0,0.6075925827026367,226.29999999999998,1,1,40,79,1,0,small,False
613,0,0.6077079772949219,226.29999999999998,1,1,40,79,1,0,small,False
614,0,0.6050248146057129,226.29999999999998,1,1,40,79,1,0,small,False
615,0,0.607062578201294,226.29999999999998,1,1,40,79,1,0,small,False
616,0,0.6079232692718506,226.29999999999998,1,1,40,79,1,0,small,False
617,0,0.6119239330291748,226.29999999999998,1,1,40,79,1,0,small,False
618,0,0.6559298038482666,226.29999999999998,1,1,40,79,1,0,small,False
619,0,0.6070389747619629,226.29999999999998,1,1,40,79,1,0,small,False
620,0,0.6038289070129395,226.29999999999998,1,1,40,79,1,0,small,False
621,0,0.617063045501709,226.29999999999998,1,1,40,79,1,0,small,False
622,0,0.6029617786407471,226.29999999999998,1,1,40,79,1,0,small,False
623,0,0.60300612449646,226.29999999999998,1,1,40,79,1,0,small,False
624,0,0.6011874675750732,226.29999999999998,1,1,40,79,1,0,small,False
625,0,0.5956671237945557,226.29999999999998,1,1,40,79,1,0,small,False
626,0,0.5959889888763428,226.29999999999998,1,1,40,79,1,0,small,False
627,0,0.6001205444335938,226.29999999999998,1,1,40,79,1,0,small,False
628,0,0.6072812080383301,226.29999999999998,1,1,40,79,1,0,small,False
629,0,0.6099777221679688,226.29999999999998,1,1,40,79,1,0,small,False
630,0,0.601057767868042,226.29999999999998,1,1,40,79,1,0,small,False
631,0,0.6059613227844238,226.29999999999998,1,1,40,79,1,0,small,False
632,0,0.6329858303070068,226.29999999999998,1,1,40,79,1,0,small,False
633,0,0.607269287109375,226.29999999999998,1,1,40,79,1,0,small,False
634,0,0.610795259475708,226.29999999999998,1,1,40,79,1,0,small,False
635,0,0.6139826774597168,226.29999999999998,1,1,40,79,1,0,small,False
636,0,0.6099135875701904,226.29999999999998,1,1,40,79,1,0,small,False
637,0,0.619269847869873,226.29999999999998,1,1,40,79,1,0,small,False
638,0,0.6097791194915771,226.29999999999998,1,1,40,79,1,0,small,False
639,0,0.6158123016357422,226.29999999999998,1,1,40,79,1,0,small,False
640,0,0.6111669540405273,226.29999999999998,1,1,40,79,1,0,small,False
641,0,0.6060023307800293,226.29999999999998,1,1,40,79,1,0,small,False
642,0,0.6150035858154297,226.29999999999998,1,1,40,79,1,0,small,False
643,0,0.6036975383758545,226.29999999999998,1,1,40,79,1,0,small,False
644,0,0.6050021648406982,226.29999999999998,1,1,40,79,1,0,small,False
645,0,0.6086888313293457,226.29999999999998,1,1,40,79,1,0,small,False
646,0,0.6077148914337158,226.29999999999998,1,1,40,79,1,0,small,False
647,0,0.6056993007659912,226.29999999999998,1,1,40,79,1,0,small,False
648,0,0.60500168800354,226.29999999999998,1,1,40,79,1,0,small,False
649,0,0.6067054271697998,226.29999999999998,1,1,40,79,1,0,small,False
650,0,0.6158373355865479,226.29999999999998,1,1,40,79,1,0,small,False
651,0,0.6907846927642822,226.29999999999998,1,1,40,79,1,0,small,False
652,0,0.6470019817352295,226.29999999999998,1,1,40,79,1,0,small,False
653,0,0.6284146308898926,226.29999999999998,1,1,40,79,1,0,small,False
654,0,0.6050019264221191,226.29999999999998,1,1,40,79,1,0,small,False
655,0,0.610708475112915,226.29999999999998,1,1,40,79,1,0,small,False
656,0,0.5996971130371094,226.29999999999998,1,1,40,79,1,0,small,False
657,0,0.6109921932220459,226.29999999999998,1,1,40,79,1,0,small,False
658,0,0.6117663383483887,226.29999999999998,1,1,40,79,1,0,small,False
659,0,0.7307679653167725,226.29999999999998,1,1,40,79,1,0,small,False
660,0,0.7226850986480713,226.29999999999998,1,1,40,79,1,0,small,False
661,0,0.6739230155944824,226.29999999999998,1,1,40,79,1,0,small,False
662,0,0.6598913669586182,226.29999999999998,1,1,40,79,1,0,small,False
663,0,0.6987733840942383,226.29999999999998,1,1,40,79,1,0,small,False
664,0,0.6603081226348877,226.29999999999998,1,1,40,79,1,0,small,False
665,0,0.6808085441589355,226.29999999999998,1,1,40,79,1,0,small,False
666,0,0.6851105690002441,226.29999999999998,1,1,40,79,1,0,small,False
667,0,0.6620662212371826,226.29999999999998,1,1,40,79,1,0,small,False
668,0,0.6682476997375488,226.29999999999998,1,1,40,79,1,0,small,False
669,0,0.6562271118164062,226.29999999999998,1,1,40,79,1,0,small,False
670,0,0.6647739410400391,226.29999999999998,1,1,40,79,1,0,small,False
671,0,0.6697332859039307,224.1,1,1,40,79,1,0,small,False
672,0,0.7178359031677246,217.2,1,1,40,79,1,0,small,False
673,0,0.9360711574554443,199.56,1,1,40,79,1,200,small,False
674,0,35.909667015075684,-852.0,1,1,88,79,2,0,small,False
675,0,34.70534086227417,-892.0000000000001,1,1,48,79,2,0,small,False
676,0,34.47664761543274,-342.9800000000001,1,1,594,86,2,0,small,False
677,0,37.3825945854187,-342.44000000000005,1,1,594,93,2,0,small,False
678,0,35.110785722732544,-342.1000000000001,1,1,594,102,2,0,small,False
679,0,36.0687689781189,-213.40000000000006,1,1,722,106,2,100,small,False
680,0,0.961111307144165,203.29999999999998,1,1,40,79,1,0,small,False
681,0,32.907146692276,-210.76000000000008,1,1,722,93,2,100,small,False
682,0,34.362531423568726,-204.18000000000006,1,1,722,103,2,200,small,False
683,0,6.083559274673462,489.67999999999995,1,1,40,79,1,100,small,False
684,0,13.705782175064087,1003.8599999999999,1,1,1320,79,1,400,small,False
685,0,0.689507007598877,223.57999999999998,1,1,40,79,1,200,small,False
686,0,0.6213860511779785,224.79999999999998,1,1,40,79,1,0,small,False
687,0,0.6488146781921387,223.48,1,1,40,79,1,0,small,False
688,0,0.7179396152496338,223.48,1,1,40,79,1,0,small,False
689,0,0.7183666229248047,223.48,1,1,40,79,1,0,small,False
690,0,0.7195777893066406,223.48,1,1,40,79,1,0,small,False
691,0,0.7449674606323242,223.48,1,1,40,79,1,0,small,False
692,0,0.7183647155761719,223.48,1,1,40,79,1,0,small,False
693,0,0.7325997352600098,223.48,1,1,40,79,1,0,small,False
694,0,0.7293446063995361,223.48,1,1,40,79,1,0,small,False
695,0,0.7346532344818115,223.48,1,1,40,79,1,0,small,False
696,0,0.7399430274963379,223.48,1,1,40,79,1,0,small,False
697,0,0.7341458797454834,223.48,1,1,40,79,1,0,small,False
698,0,0.781829833984375,223.48,1,1,40,79,1,0,small,False
699,0,0.7406835556030273,223.48,1,1,40,79,1,0,small,False
700,0,0.7664210796356201,223.48,1,1,40,79,1,0,small,False
701,0,0.7653985023498535,223.48,1,1,40,79,1,0,small,False
702,0,0.7570047378540039,223.48,1,1,40,79,1,0,small,False
703,0,0.7610235214233398,223.48,1,1,40,79,1,0,small,False
704,0,0.7393331527709961,223.48,1,1,40,79,1,0,small,False
705,0,0.763878583908081,223.48,1,1,40,79,1,0,small,False
706,0,0.7264525890350342,223.48,1,1,40,79,1,0,small,False
707,0,0.7325658798217773,223.48,1,1,40,79,1,0,small,False
708,0,0.7464444637298584,223.48,1,1,40,79,1,0,small,False
709,0,0.7448899745941162,223.48,1,1,40,79,1,0,small,False
710,0,0.7246663570404053,223.48,1,1,40,79,1,0,small,False
711,0,0.7187094688415527,223.48,1,1,40,79,1,0,small,False
712,0,0.7297470569610596,223.48,1,1,40,79,1,0,small,False
713,0,0.7429585456848145,223.48,1,1,40,79,1,0,small,False
714,0,0.7417166233062744,223.48,1,1,40,79,1,0,small,False
715,0,0.7351489067077637,223.48,1,1,40,79,1,0,small,False
716,0,0.7448828220367432,223.48,1,1,40,79,1,0,small,False
717,0,0.7328062057495117,223.48,1,1,40,79,1,0,small,False
718,0,0.7652761936187744,223.48,1,1,40,79,1,0,small,False
719,0,0.7263081073760986,223.48,1,1,40,79,1,0,small,False
720,0,0.7169978618621826,223.48,1,1,40,79,1,0,small,False
721,0,0.7330741882324219,223.48,1,1,40,79,1,0,small,False
722,0,0.7678580284118652,223.48,1,1,40,79,1,0,small,False
723,0,0.7237756252288818,223.48,1,1,40,79,1,0,small,False
724,0,0.7233140468597412,223.48,1,1,40,79,1,0,small,False
725,0,0.788898229598999,223.48,1,1,40,79,1,0,small,False
726,0,0.7748394012451172,223.48,1,1,40,79,1,0,small,False
727,0,0.7970540523529053,223.48,1,1,40,79,1,0,small,False
728,0,0.7308297157287598,223.48,1,1,40,79,1,0,small,False
729,0,0.7419209480285645,223.48,1,1,40,79,1,0,small,False
730,0,0.7193350791931152,223.48,1,1,40,79,1,0,small,False
731,0,0.7336199283599854,223.48,1,1,40,79,1,0,small,False
732,0,0.7812511920928955,223.48,1,1,40,79,1,0,small,False
733,0,0.7363038063049316,223.48,1,1,40,79,1,0,small,False
734,0,0.7306520938873291,223.48,1,1,40,79,1,0,small,False
735,0,0.7391817569732666,223.48,1,1,40,79,1,0,small,False
736,0,0.7325539588928223,223.48,1,1,40,79,1,0,small,False
737,0,0.7621915340423584,223.48,1,1,40,79,1,0,small,False
738,0,0.72674560546875,223.48,1,1,40,79,1,0,small,False
739,0,0.7352254390716553,223.48,1,1,40,79,1,0,small,False
740,0,0.7361032962799072,223.48,1,1,40,79,1,0,small,False
741,0,0.73879075050354,223.48,1,1,40,79,1,0,small,False
742,0,0.7264437675476074,223.48,1,1,40,79,1,0,small,False
743,0,0.7463762760162354,223.48,1,1,40,79,1,0,small,False
744,0,0.7802817821502686,223.48,1,1,40,79,1,0,small,False
745,0,0.781846284866333,223.48,1,1,40,79,1,0,small,False
